year,month,day,hour,member,weekend,season,temperature,dewpoint,humidity,windspeed,windgust,pressure,precip,precipaccum,weather,rental
2018,2,12,5,60,0,winter,13.33,47,72,13,0,30.1,0,0,2,61
2018,2,12,6,137,0,winter,11.11,43,71,21,28,30.1,0,0,2,143
2018,2,12,7,312,0,winter,8.33,41,80,14,0,30.2,0,0.3,3,319
2018,2,12,8,734,0,winter,7.78,37,71,18,0,30.3,0,0,2,755
2018,2,12,9,322,0,winter,6.67,35,71,21,0,30.3,0,0,3,343
2018,2,12,10,130,0,winter,5.56,36,79,14,0,30.4,0,0,3,144
2018,2,12,11,123,0,winter,5.56,34,73,17,0,30.4,0,0,2,146
2018,2,12,12,229,0,winter,6.11,34,71,14,0,30.4,0,0,2,272
2018,2,12,13,243,0,winter,7.22,31,58,14,0,30.4,0,0,2,286
2018,2,12,14,220,0,winter,8.33,30,52,15,0,30.4,0,0,2,279
2018,2,12,15,343,0,winter,8.89,29,48,12,0,30.4,0,0,2,391
2018,2,12,16,512,0,winter,9.44,26,41,13,0,30.5,0,0,1,575
2018,2,12,17,1021,0,winter,9.44,25,39,15,0,30.5,0,0,1,1102
2018,2,12,18,798,0,winter,7.78,25,44,12,0,30.5,0,0,1,840
2018,2,12,19,451,0,winter,6.67,24,45,10,0,30.6,0,0,1,471
2018,2,12,20,249,0,winter,6.11,22,43,12,0,30.6,0,0,1,261
2018,2,12,21,189,0,winter,4.44,22,49,8,0,30.6,0,0,1,201
2018,2,12,22,119,0,winter,4.44,21,47,10,0,30.6,0,0,1,133
2018,2,12,23,48,0,winter,3.89,21,49,8,0,30.7,0,0,2,52
2018,2,13,0,15,0,winter,2.78,30,76,8,0,30.6,0,0,2,16
2018,2,13,1,4,0,winter,2.22,21,55,6,0,30.7,0,0,2,4
2018,2,13,2,4,0,winter,2.22,21,55,10,0,30.7,0,0,2,4
2018,2,13,3,3,0,winter,1.67,20,54,10,0,30.7,0,0,1,4
2018,2,13,4,17,0,winter,1.67,19,52,12,0,30.7,0,0,1,17
2018,2,13,5,83,0,winter,1.11,18,52,9,0,30.7,0,0,2,83
2018,2,13,6,227,0,winter,1.11,18,52,12,0,30.8,0,0,2,230
2018,2,13,7,581,0,winter,0.56,18,54,12,0,30.8,0,0.1,1,591
2018,2,13,8,980,0,winter,0.56,18,54,13,0,30.8,0,0,1,1009
2018,2,13,9,474,0,winter,1.67,20,54,12,0,30.8,0,0,1,503
2018,2,13,10,211,0,winter,2.22,17,46,9,0,30.8,0,0,1,235
2018,2,13,11,200,0,winter,3.33,18,44,6,0,30.8,0,0,1,236
2018,2,13,12,249,0,winter,4.44,18,41,6,0,30.8,0,0,1,294
2018,2,13,13,251,0,winter,5,16,36,0,0,30.7,0,0,2,297
2018,2,13,14,208,0,winter,5.56,20,41,5,0,30.7,0,0,2,235
2018,2,13,15,287,0,winter,5,20,43,10,0,30.7,0,0,2,312
2018,2,13,16,451,0,winter,4.44,22,49,8,0,30.7,0,0,2,489
2018,2,13,17,814,0,winter,3.33,24.5,58.5,10,0,30.7,0,0,3,848
2018,2,13,18,721,0,winter,3.33,25,60,7,0,30.7,0,0,2,741
2018,2,13,19,415,0,winter,3.33,26,62,7,0,30.7,0,0,2,424
2018,2,13,20,265,0,winter,3.33,27,65,7,0,30.6,0,0,2,272
2018,2,13,21,190,0,winter,3.33,28,68,6,0,30.6,0,0,2,197
2018,2,13,22,113,0,winter,3.33,28,68,9,0,30.6,0,0,2,122
2018,2,13,23,66,0,winter,2.78,28,70,9,0,30.6,0,0,2,72
2018,2,14,0,24,0,winter,9.44,46,90,10,0,30.1,0,0,3,28
2018,2,14,1,6,0,winter,2.22,30,79,7,0,30.5,0,0,2,6
2018,2,14,2,0,0,winter,1.67,30,82,7,0,30.5,0,0,2,0
2018,2,14,3,6,0,winter,1.67,30,82,3,0,30.5,0,0,2,7
2018,2,14,4,14,0,winter,1.67,31,85,8,0,30.4,0,0,2,15
2018,2,14,5,64,0,winter,1.67,31,85,5,0,30.4,0,0,2,66
2018,2,14,6,250,0,winter,1.67,31,85,6,0,30.4,0,0,2,253
2018,2,14,7,629,0,winter,1.67,32,89,8,0,30.4,0,0,2,643
2018,2,14,8,1020,0,winter,2.22,32,86,9,0,30.4,0,0,2,1049
2018,2,14,9,466,0,winter,3.33,34,86,7,0,30.4,0,0,2,490
2018,2,14,10,216,0,winter,4.44,34,79,10,0,30.4,0,0,2,236
2018,2,14,11,210,0,winter,5.56,35,76,9,0,30.4,0,0,2,241
2018,2,14,12,294,0,winter,6.11,36,76,13,0,30.3,0,0,2,320
2018,2,14,13,275,0,winter,7.78,36,68,8,0,30.3,0,0,2,320
2018,2,14,14,263,0,winter,8.33,38,71,10,0,30.3,0,0,2,291
2018,2,14,15,362,0,winter,10.56,39,63,7,0,30.2,0,0,2,419
2018,2,14,16,594,0,winter,11.67,40,61,6,0,30.2,0,0,2,638
2018,2,14,17,1021,0,winter,11.11,40,63,3,0,30.2,0,0,2,1118
2018,2,14,18,715,0,winter,9.44,40,71,3,0,30.2,0,0,2,755
2018,2,14,19,430,0,winter,10.56,41,68,0,0,30.2,0,0,2,462
2018,2,14,20,255,0,winter,10,42,74,5,0,30.1,0,0,2,279
2018,2,14,21,188,0,winter,10,43,77,8,0,30.1,0,0,2,214
2018,2,14,22,120,0,winter,10,44,80,10,0,30.1,0,0,2,145
2018,2,14,23,34,0,winter,11.67,46,77,7,0,30.1,0,0,2,45
2018,2,15,0,15,0,winter,19.44,58,73,14,0,29.7,0,0,1,17
2018,2,15,1,13,0,winter,10,48,93,9,0,30,0,0,2,16
2018,2,15,2,2,0,winter,10,48,93,7,0,30,0,0,2,3
2018,2,15,3,2,0,winter,9.44,47,93,8,0,30,0,0,2,2
2018,2,15,4,18,0,winter,9.44,47,93,7,0,30,0,0,1,19
2018,2,15,5,76,0,winter,9.44,47,93,8,0,30,0,0,2,77
2018,2,15,6,243,0,winter,10,48,93,7,0,29.9,0,0,2,244
2018,2,15,7,612,0,winter,9.44,48,97,7,0,29.9,0,0,2,623
2018,2,15,8,1077,0,winter,10.56,49,92,3,0,29.9,0,0,2,1114
2018,2,15,9,465,0,winter,11.11,49,89,7,0,30,0,0,2,490
2018,2,15,10,222,0,winter,11.67,50,89,7,0,29.9,0,0,2,265
2018,2,15,11,231,0,winter,12.78,51,86,8,0,29.9,0,0,2,285
2018,2,15,12,316,0,winter,13.89,52,83,10,0,29.9,0,0,2,385
2018,2,15,13,299,0,winter,14.44,52,81,12,0,29.9,0,0,2,385
2018,2,15,14,263,0,winter,17.22,54,72,12,0,29.8,0,0,2,365
2018,2,15,15,399,0,winter,21.11,57,63,9,0,29.8,0,0,2,538
2018,2,15,16,677,0,winter,18.89,55,68,13,0,29.8,0,0,2,817
2018,2,15,17,1191,0,winter,22.78,58,59,16,22,29.7,0,0,2,1367
2018,2,15,18,874,0,winter,21.11,58,65,10,0,29.8,0,0,2,963
2018,2,15,19,571,0,winter,19.44,56,68,12,0,29.8,0,0,2,628
2018,2,15,20,400,0,winter,20.56,57,65,14,0,29.7,0,0,1,449
2018,2,15,21,317,0,winter,20.56,57,65,15,0,29.7,0,0,1,365
2018,2,15,22,178,0,winter,20.56,58,68,18,0,29.7,0,0,1,213
2018,2,15,23,104,0,winter,20,58,70,16,0,29.7,0,0,1,129
2018,2,16,0,37,0,winter,4.44,26,58,16,0,30.3,0,0,1,55
2018,2,16,1,23,0,winter,18.89,58,75,12,0,29.6,0,0,1,44
2018,2,16,2,21,0,winter,18.33,58,78,15,0,29.6,0,0,1,29
2018,2,16,3,11,0,winter,18.89,58,75,13,0,29.6,0,0,2,13
2018,2,16,4,12,0,winter,17.5,57.5,80.5,7,0,29.6,0,0,3,13
2018,2,16,5,39,0,winter,17.78,58,80,8,0,29.6,0,0,3,41
2018,2,16,6,143,0,winter,17.22,58,84,7,0,29.7,0,0,3,147
2018,2,16,7,341,0,winter,16.67,58,86,5,0,29.7,0,0,3,352
2018,2,16,8,800,0,winter,13.33,55,97,9,0,29.7,0,0,2,836
2018,2,16,9,467,0,winter,13.33,56,100,7,0,29.7,0,0,2,505
2018,2,16,10,195,0,winter,13.89,57,100,8,0,29.7,0,0,2,255
2018,2,16,11,254,0,winter,14.44,57,97,10,0,29.7,0,0,2,328
2018,2,16,12,298,0,winter,16.94,58,85,11,0,29.7,0,0,2,370
2018,2,16,13,277,0,winter,17.22,58,84,8,0,29.7,0,0,3,334
2018,2,16,14,200,0,winter,16.48,57.33,86,17.33,21.33,29.77,0,0,3,247
2018,2,16,15,344,0,winter,13.61,47,70.5,22,34.5,29.8,0,0,2,417
2018,2,16,16,497,0,winter,13.33,44,64,18,26,29.9,0,0,3,579
2018,2,16,17,846,0,winter,13.33,44,64,13,21,29.9,0,0,2,937
2018,2,16,18,533,0,winter,12.22,41,62,20,25,29.9,0,0,2,568
2018,2,16,19,298,0,winter,10.28,36,57.5,17.5,15,30,0,0,2,321
2018,2,16,20,199,0,winter,8.89,32,54,20,31,30.1,0,0,2,212
2018,2,16,21,109,0,winter,7.22,31,58,12,26,30.1,0,0,2,117
2018,2,16,22,94,0,winter,6.11,28,56,22,28,30.2,0,0,2,114
2018,2,16,23,76,0,winter,5,26,55,20,0,30.2,0,0,1,88
2018,2,17,0,47,1,winter,2.22,35,97,8,0,30,0,0,2,59
2018,2,17,1,32,1,winter,3.89,25,57,13,0,30.3,0,0,1,36
2018,2,17,2,36,1,winter,2.78,26,65,8,0,30.3,0,0,1,41
2018,2,17,3,13,1,winter,2.78,25,62,9,0,30.3,0,0,2,18
2018,2,17,4,4,1,winter,1.67,25,67,8,0,30.3,0,0,1,5
2018,2,17,5,10,1,winter,2.22,24,62,14,0,30.3,0,0,1,12
2018,2,17,6,23,1,winter,2.22,23,59,12,0,30.4,0,0,1,26
2018,2,17,7,58,1,winter,1.11,24,67,8,0,30.4,0,0,2,62
2018,2,17,8,125,1,winter,1.67,24,64,8,0,30.4,0,0,2,134
2018,2,17,9,226,1,winter,2.78,23,57,10,0,30.4,0,0,2,260
2018,2,17,10,299,1,winter,3.89,23,53,9,0,30.4,0,0,2,372
2018,2,17,11,321,1,winter,5.56,25,51,9,0,30.3,0,0,2,460
2018,2,17,12,346,1,winter,6.11,25,49,8,0,30.3,0,0,2,491
2018,2,17,13,304,1,winter,6.11,25,49,9,0,30.2,0,0,2,455
2018,2,17,14,157,1,winter,5.28,26,54,8.5,0,30.2,0,0,4,216
2018,2,17,15,85,1,winter,2.64,31,80.5,4.5,0,30.25,0,0,4,93
2018,2,17,16,54,1,winter,1.67,33,92.29,6.71,0,30.2,0.01,0,3,60
2018,2,17,17,38,1,winter,1.11,33.29,97.14,7.29,0,30.2,0.06,0,3,38
2018,2,17,18,22,1,winter,1.33,33.4,96,4.6,0,30.16,0.08,0,3,25
2018,2,17,19,47,1,winter,1.67,33,92,8,0,30.1,0.05,0,3,57
2018,2,17,20,51,1,winter,1.67,33,92,6,0,30.1,0,0,3,57
2018,2,17,21,42,1,winter,1.67,33,92,6,0,30.1,0,0,2,45
2018,2,17,22,38,1,winter,1.78,33.8,94.6,5.2,0,30.1,0,0,2,46
2018,2,17,23,47,1,winter,2.22,34,93,5.5,0,30.1,0,0,2,53
2018,2,18,0,36,1,winter,5,32,70,9,0,30.5,0,0,2,39
2018,2,18,1,20,1,winter,2.22,35,97,7,0,30,0,0,2,27
2018,2,18,2,27,1,winter,2.78,34,89,8.67,0,30.1,0,0,3,30
2018,2,18,3,11,1,winter,1.94,33,90.5,9.5,0,30.1,0,0,2,16
2018,2,18,4,9,1,winter,1.67,33,92,7,0,30.1,0,0,2,10
2018,2,18,5,7,1,winter,1.67,33,92,5,0,30.1,0,0,1,8
2018,2,18,6,13,1,winter,1.11,33,96,5,0,30.2,0,0,1,19
2018,2,18,7,34,1,winter,1.11,32,92,7,0,30.2,0,0.4,1,43
2018,2,18,8,86,1,winter,2.22,34,93,5,0,30.3,0,0,1,112
2018,2,18,9,162,1,winter,2.78,35,93,5,0,30.3,0,0,2,227
2018,2,18,10,243,1,winter,4.44,36,86,5,0,30.4,0,0,2,350
2018,2,18,11,315,1,winter,8.33,35,63,9,17,30.4,0,0,1,517
2018,2,18,12,364,1,winter,8.33,31,54,8,0,30.4,0,0,1,650
2018,2,18,13,385,1,winter,8.33,29,50,8,17,30.4,0,0,1,715
2018,2,18,14,417,1,winter,10.56,31,46,8,0,30.4,0,0,1,836
2018,2,18,15,463,1,winter,10,30,46,3,0,30.4,0,0,1,900
2018,2,18,16,356,1,winter,10.56,30,44,5,0,30.4,0,0,2,761
2018,2,18,17,375,1,winter,10,33,52,5,0,30.4,0,0,2,680
2018,2,18,18,254,1,winter,8.33,31,54,5,0,30.4,0,0,2,361
2018,2,18,19,156,1,winter,7.78,33,61,5,0,30.4,0,0,2,215
2018,2,18,20,109,1,winter,6.11,33,68,9,0,30.4,0,0,2,168
2018,2,18,21,74,1,winter,6.11,32,65,6,0,30.4,0,0,2,104
2018,2,18,22,84,1,winter,5,32,70,5,0,30.5,0,0,2,106
2018,2,18,23,48,1,winter,5,32,70,5,0,30.5,0,0,2,63
2018,2,19,0,34,0,winter,10,49,96,12,0,30.3,0,0,2,44
2018,2,19,1,16,0,winter,4.44,33,77,9,0,30.5,0,0,2,22
2018,2,19,2,13,0,winter,4.44,34,79,12,0,30.5,0,0,2,13
2018,2,19,3,6,0,winter,5,35,79,10,0,30.5,0,0,2,7
2018,2,19,4,8,0,winter,4.44,34,79,5,0,30.5,0,0,2,9
2018,2,19,5,31,0,winter,4.44,35,83,6,0,30.5,0,0,2,31
2018,2,19,6,51,0,winter,5,35,79,6,0,30.5,0,0,2,55
2018,2,19,7,83,0,winter,5,37,86,12,0,30.4,0,0,3,87
2018,2,19,8,195,0,winter,5,39,93,5,0,30.5,0,0,2,216
2018,2,19,9,189,0,winter,5.28,39,91,8,0,30.5,0,0,2,214
2018,2,19,10,185,0,winter,5.56,40,92,9,0,30.5,0,0,2,260
2018,2,19,11,251,0,winter,6.11,39,86,8,0,30.5,0,0,2,321
2018,2,19,12,308,0,winter,6.3,40.33,89.33,9.67,0,30.4,0,0,4,391
2018,2,19,13,250,0,winter,6.11,42,97,7.5,0,30.4,0,0,4,313
2018,2,19,14,235,0,winter,6.67,43,96,7.75,0,30.4,0,0,4,295
2018,2,19,15,279,0,winter,6.67,44,100,8.5,0,30.4,0,0,4,359
2018,2,19,16,291,0,winter,7.22,44,97,5,0,30.35,0,0,2,382
2018,2,19,17,369,0,winter,8.33,45,93,7,0,30.3,0,0,2,445
2018,2,19,18,340,0,winter,8.33,46,97,7,0,30.3,0,0,2,390
2018,2,19,19,229,0,winter,8.89,47,96,7.67,0,30.33,0,0,2,257
2018,2,19,20,140,0,winter,8.89,47,96,7,0,30.3,0,0,2,159
2018,2,19,21,139,0,winter,8.89,47,96,7,0,30.3,0,0,2,161
2018,2,19,22,81,0,winter,9.44,48,97,5,0,30.3,0,0,2,96
2018,2,19,23,44,0,winter,10,48,93,8,0,30.3,0,0,2,54
2018,2,20,0,20,0,winter,16.11,57,87,10,0,30.3,0,0,2,23
2018,2,20,1,11,0,winter,10,49,96,9,0,30.3,0,0,2,11
2018,2,20,2,7,0,winter,10.56,50,96,14,0,30.3,0,0,2,7
2018,2,20,3,5,0,winter,10.56,51,100,13,0,30.3,0,0,2,7
2018,2,20,4,12,0,winter,11.39,52,98,13,0,30.3,0,0,2,13
2018,2,20,5,87,0,winter,11.67,52,96,12,0,30.3,0,0,2,87
2018,2,20,6,276,0,winter,12.22,53,97,10,0,30.3,0,0,2,281
2018,2,20,7,660,0,winter,12.22,53,97,14,0,30.4,0,0,2,677
2018,2,20,8,1054,0,winter,12.04,52.33,95.33,10,0,30.4,0,0,2,1092
2018,2,20,9,430,0,winter,13.33,53,90,12,18,30.4,0,0,2,471
2018,2,20,10,216,0,winter,15.56,55,83,8,0,30.4,0,0,2,284
2018,2,20,11,253,0,winter,17.22,56,78,10,0,30.4,0,0,2,378
2018,2,20,12,375,0,winter,20,58,70,12,0,30.3,0,0,2,548
2018,2,20,13,338,0,winter,21.67,58,63,13,0,30.3,0,0,1,504
2018,2,20,14,286,0,winter,23.61,58,56.5,16,23,30.3,0,0,1,478
2018,2,20,15,433,0,winter,25,57,50,17.5,25,30.3,0,0,2,621
2018,2,20,16,704,0,winter,25,55,46,23,31,30.3,0,0,2,909
2018,2,20,17,1334,0,winter,24.44,55,48,14,25,30.3,0,0,2,1554
2018,2,20,18,1045,0,winter,21.67,54,55,10,0,30.3,0,0,2,1199
2018,2,20,19,628,0,winter,20,54,61,14,0,30.3,0,0,2,718
2018,2,20,20,368,0,winter,20.56,55,61,13,0,30.3,0,0,2,441
2018,2,20,21,319,0,winter,17.78,55,72,12,0,30.3,0,0,2,372
2018,2,20,22,188,0,winter,16.67,55,78,10,0,30.3,0,0,2,221
2018,2,20,23,71,0,winter,16.11,56,83,12,0,30.3,0,0,2,93
2018,2,21,0,28,0,winter,20,61,78,3,0,30.4,0,0,2,33
2018,2,21,1,9,0,winter,15,56,90,10,0,30.3,0,0,2,15
2018,2,21,2,2,0,winter,15.56,57,90,13,0,30.3,0,0,2,4
2018,2,21,3,0,0,winter,15,57,93,10,0,30.3,0,0,1,0
2018,2,21,4,9,0,winter,15,58,96,10,0,30.3,0,0,1,9
2018,2,21,5,103,0,winter,14.44,57,97,14,0,30.3,0,0,1,107
2018,2,21,6,330,0,winter,15,58,96,10,0,30.3,0,0,1,339
2018,2,21,7,853,0,winter,13.89,56,96,13,0,30.3,0,0,1,875
2018,2,21,8,1227,0,winter,16.11,60,97,16,0,30.3,0,0,1,1270
2018,2,21,9,438,0,winter,18.61,62,88.5,22.5,29,30.3,0,0,2,509
2018,2,21,10,224,0,winter,20.56,63,81,17,29,30.3,0,0,2,308
2018,2,21,11,285,0,winter,23.33,63,68,17,26,30.3,0,0,2,394
2018,2,21,12,381,0,winter,24.44,63,64,14,0,30.3,0,0,2,485
2018,2,21,13,330,0,winter,25.56,63,60,20,28,30.3,0,0,1,481
2018,2,21,14,305,0,winter,25,62,60,18,0,30.3,0,0,2,465
2018,2,21,15,476,0,winter,26.67,62,54,15,25,30.2,0,0,1,691
2018,2,21,16,748,0,winter,26.67,62,54,17,23,30.2,0,0,1,948
2018,2,21,17,1464,0,winter,26.11,61,54,15,22,30.2,0,0,1,1765
2018,2,21,18,1060,0,winter,25,61,58,12,0,30.3,0,0,1,1234
2018,2,21,19,601,0,winter,25,61,58,13,0,30.3,0,0,2,710
2018,2,21,20,416,0,winter,20.56,59,70,10,0,30.3,0,0,2,495
2018,2,21,21,259,0,winter,20.56,60,73,9,0,30.3,0,0,2,326
2018,2,21,22,176,0,winter,21.11,60,71,3,0,30.3,0,0,2,221
2018,2,21,23,92,0,winter,20.56,61,75,4,0,30.35,0,0,1,122
2018,2,22,0,52,0,winter,6.11,39,86,13,0,30.6,0,0,2,68
2018,2,22,1,17,0,winter,18.89,60,81,6,0,30.4,0,0,2,17
2018,2,22,2,6,0,winter,19.17,60,80,8.5,0,30.4,0,0,2,8
2018,2,22,3,4,0,winter,18.33,56,73,13,0,30.4,0,0,2,4
2018,2,22,4,10,0,winter,15.56,49,67,16,0,30.4,0,0,2,10
2018,2,22,5,83,0,winter,14.44,42,56,14,0,30.4,0,0,2,87
2018,2,22,6,268,0,winter,13.89,41,55,14,0,30.4,0,0,2,271
2018,2,22,7,745,0,winter,13.33,41,57,9,0,30.4,0,0,2,760
2018,2,22,8,1112,0,winter,13.33,39,53,14,0,30.4,0,0,2,1146
2018,2,22,9,505,0,winter,13.33,38,51,15,0,30.5,0,0,2,546
2018,2,22,10,221,0,winter,12.78,41,59,14,0,30.5,0,0,2,260
2018,2,22,11,207,0,winter,12.78,44,67,7,0,30.5,0,0,2,243
2018,2,22,12,282,0,winter,12.78,45,69,9,0,30.5,0,0,2,352
2018,2,22,13,274,0,winter,12.78,45,69,10,0,30.4,0,0,2,323
2018,2,22,14,235,0,winter,12.78,46,72,12,0,30.4,0,0,2,296
2018,2,22,15,293,0,winter,12.22,47,77,6,0,30.4,0,0,2,392
2018,2,22,16,407,0,winter,10.56,49,92,12.67,0,30.5,0,0,3,451
2018,2,22,17,462,0,winter,9.81,47.67,93,15.33,0,30.5,0,0,3,491
2018,2,22,18,490,0,winter,9.24,46.62,93,15.88,0,30.5,0.01,0,3,524
2018,2,22,19,366,0,winter,8.89,45,89,21,0,30.5,0,0,2,399
2018,2,22,20,242,0,winter,7.22,42,90,16,0,30.6,0,0,2,253
2018,2,22,21,174,0,winter,7.22,41,86,13.33,0,30.6,0,0,2,184
2018,2,22,22,118,0,winter,6.67,40,85,14,0,30.6,0,0,2,134
2018,2,22,23,64,0,winter,6.67,39,82,12,0,30.6,0,0,2,75
2018,2,23,0,36,0,winter,8.89,48,100,5,0,30.2,0,0,4,48
2018,2,23,1,10,0,winter,5.74,39.67,90,8.67,0,30.6,0,0,3,11
2018,2,23,2,10,0,winter,5.83,40,90.5,9.75,0,30.6,0,0,2,14
2018,2,23,3,3,0,winter,5.56,38.67,87.67,7.67,0,30.6,0,0,2,4
2018,2,23,4,10,0,winter,5.56,39,89,8.5,0,30.6,0,0,2,12
2018,2,23,5,61,0,winter,5.44,40,92.8,6.6,0,30.6,0,0,3,61
2018,2,23,6,158,0,winter,5,40,96,7.67,0,30.6,0,0,3,163
2018,2,23,7,344,0,winter,5.19,40,94.67,7,0,30.6,0,0.03,3,351
2018,2,23,8,615,0,winter,5.56,40,92,7,0,30.6,0,0,3,635
2018,2,23,9,365,0,winter,5.56,40,92,6,0,30.6,0,0,2,410
2018,2,23,10,198,0,winter,5.56,40,92,6,0,30.6,0,0,2,244
2018,2,23,11,203,0,winter,6.3,40.33,89,6.33,0,30.5,0,0,3,252
2018,2,23,12,223,0,winter,6.11,42,97,0,0,30.5,0,0,3,272
2018,2,23,13,227,0,winter,6.67,42,93,0,0,30.5,0,0,3,303
2018,2,23,14,260,0,winter,7.59,43,90.33,6.33,0,30.4,0,0,3,313
2018,2,23,15,344,0,winter,7.78,43,89,7,0,30.4,0,0,2,427
2018,2,23,16,537,0,winter,8.33,44,90,6,0,30.4,0,0,2,638
2018,2,23,17,841,0,winter,8.33,44,90,6,0,30.3,0,0,2,913
2018,2,23,18,584,0,winter,8.33,44,90,7,0,30.3,0,0,2,643
2018,2,23,19,401,0,winter,8.33,44.5,91.5,7.5,0,30.3,0,0,2,452
2018,2,23,20,234,0,winter,8.06,45.25,94.75,6.25,0,30.3,0,0,3,262
2018,2,23,21,177,0,winter,8.33,46,97,6,0,30.3,0,0,3,198
2018,2,23,22,124,0,winter,8.33,46.33,98,6.33,0,30.3,0,0,3,140
2018,2,23,23,98,0,winter,8.61,47,98,4.5,0,30.25,0,0,4,115
2018,2,24,0,85,1,winter,9.44,48,97,6,0,30.1,0.1,0,3,107
2018,2,24,1,72,1,winter,8.89,48,100,5.5,0,30.2,0,0,4,90
2018,2,24,2,43,1,winter,9.44,48.5,98.5,0,0,30.2,0,0,4,56
2018,2,24,3,11,1,winter,9.44,49,100,0,0,30.2,0,0,4,19
2018,2,24,4,9,1,winter,9.44,49,100,0,0,30.2,0,0,4,12
2018,2,24,5,15,1,winter,9.44,49,100,0,0,30.1,0,0,4,15
2018,2,24,6,25,1,winter,9.72,49.5,100,5.5,0,30.15,0,0,4,33
2018,2,24,7,82,1,winter,10,50,100,4,0,30.1,0,0,4,103
2018,2,24,8,184,1,winter,10,50,100,3,0,30.1,0,0,4,210
2018,2,24,9,297,1,winter,10.56,51,100,6.5,0,30.2,0,0,4,354
2018,2,24,10,326,1,winter,10.56,51,100,6.33,0,30.17,0,0,4,406
2018,2,24,11,402,1,winter,10.56,51,100,8.5,0,30.1,0,0,4,546
2018,2,24,12,445,1,winter,11.11,51,97,7.5,0,30.1,0,0,2,587
2018,2,24,13,389,1,winter,11.67,51,93,5,0,30.1,0,0,2,557
2018,2,24,14,269,1,winter,11.67,51,93,8,0,30.1,0,0,3,374
2018,2,24,15,284,1,winter,11.11,50,93,9,0,30.1,0,0,3,380
2018,2,24,16,204,1,winter,11.11,49,89,10,0,30.1,0,0,3,303
2018,2,24,17,235,1,winter,10.56,49,92,13.5,0,30.1,0,0,3,313
2018,2,24,18,243,1,winter,10.56,48.5,90.5,10,0,30.1,0,0,3,288
2018,2,24,19,223,1,winter,10.56,48,89,10.5,0,30.1,0,0,2,268
2018,2,24,20,129,1,winter,10.28,48,91,8.5,0,30.1,0,0,2,154
2018,2,24,21,105,1,winter,10,48,93,6,0,30.1,0,0,2,109
2018,2,24,22,60,1,winter,10,47,89,7,0,30.1,0,0,3,65
2018,2,24,23,52,1,winter,10,47,89,9,0,30.1,0.1,0,3,58
2018,2,25,0,50,1,winter,10.56,51,100,3,0,30,0,0,2,59
2018,2,25,1,39,1,winter,9.44,48,97,7,0,30.1,0,0,3,47
2018,2,25,2,50,1,winter,9.44,47,93,5.5,0,30.1,0,0,3,57
2018,2,25,3,35,1,winter,9.44,47,93,5,0,30,0,0,2,39
2018,2,25,4,9,1,winter,8.89,47,96,5,0,30,0,0,2,11
2018,2,25,5,16,1,winter,8.89,47,96,7.5,0,30,0,0,2,16
2018,2,25,6,19,1,winter,8.89,47,96,5,0,30,0,0,4,20
2018,2,25,7,45,1,winter,8.89,47.67,98.67,5,0,30,0,0.07,3,53
2018,2,25,8,53,1,winter,8.89,47.5,98,8,9,30,0,0,3,54
2018,2,25,9,95,1,winter,9.35,48,97.5,5.33,0,30,0.03,0,3,113
2018,2,25,10,162,1,winter,9.72,48,95,0,0,30,0,0,3,189
2018,2,25,11,188,1,winter,10,48,93,7,0,29.9,0,0,3,224
2018,2,25,12,245,1,winter,10.33,48.8,93.2,0,0,29.9,0,0,3,287
2018,2,25,13,270,1,winter,10.74,49.33,92.33,4.67,0,29.97,0,0,2,355
2018,2,25,14,323,1,winter,11.11,50,93,0,0,29.9,0,0,2,412
2018,2,25,15,386,1,winter,11.67,51,93,0,0,30,0,0,2,490
2018,2,25,16,374,1,winter,11.11,51,97,3,0,29.9,0,0,2,510
2018,2,25,17,357,1,winter,11.39,51.5,96.5,5,0,29.9,0,0,2,452
2018,2,25,18,285,1,winter,11.67,52,96,6,0,29.9,0,0,2,352
2018,2,25,19,208,1,winter,11.39,51.5,96.5,1.5,0,30,0,0,2,247
2018,2,25,20,134,1,winter,11.39,52,98,1.5,0,30,0,0,2,162
2018,2,25,21,145,1,winter,11.11,52,100,6,0,30,0,0,2,169
2018,2,25,22,108,1,winter,10.83,51,98,0,0,30,0,0,2,133
2018,2,25,23,59,1,winter,10.56,51,100,3,0,30,0,0,2,103
2018,2,26,0,18,0,winter,5.56,36,79,3,0,30.3,0,0,1,32
2018,2,26,1,13,0,winter,10.11,50.2,100,3,0,30.04,0,0,4,14
2018,2,26,2,12,0,winter,10,50,100,2.5,0,30.1,0,0,4,13
2018,2,26,3,9,0,winter,9.84,49.71,100,3.29,0,30.1,0,0,4,13
2018,2,26,4,19,0,winter,10,50,100,3,0,30.1,0,0,2,21
2018,2,26,5,83,0,winter,9.44,49,100,0,0,30.1,0,0,2,90
2018,2,26,6,268,0,winter,9.44,47,93,5,0,30.1,0,0,2,277
2018,2,26,7,688,0,winter,10,43,77,8,0,30.1,0,0.2,2,701
2018,2,26,8,1054,0,winter,10.56,40,66,8,0,30.1,0,0,2,1078
2018,2,26,9,427,0,winter,10.56,36,56,10,0,30.2,0,0,2,450
2018,2,26,10,187,0,winter,10.56,35,54,9,0,30.2,0,0,2,218
2018,2,26,11,216,0,winter,10.56,36,56,9,18,30.2,0,0,2,252
2018,2,26,12,266,0,winter,10.56,35,54,14,0,30.2,0,0,2,344
2018,2,26,13,236,0,winter,11.11,35,53,12,0,30.2,0,0,2,283
